leg_exp,site,samples,core_comp_photo,core_closeup_img
86,581,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=86&site=581,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=86&site=581,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=86&site=581
87,582,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=87&site=582,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=87&site=582,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=87&site=582
87,583,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=87&site=583,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=87&site=583,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=87&site=583
87,584,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=87&site=584,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=87&site=584,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=87&site=584
88,581,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=88&site=581,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=88&site=581,not available
89,462,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=89&site=462,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=89&site=462,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=89&site=462
89,585,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=89&site=585,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=89&site=585,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=89&site=585
89,586,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=89&site=586,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=89&site=586,not available
9,76,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=76,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=76,not available
9,77,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=77,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=77,not available
9,78,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=78,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=78,not available
9,79,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=79,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=79,not available
9,80,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=80,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=80,not available
9,81,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=81,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=81,not available
9,82,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=82,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=82,not available
9,83,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=83,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=83,not available
9,84,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=9&site=84,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=9&site=84,not available
90,587,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=587,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=587,not available
90,588,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=588,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=588,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=90&site=588
90,589,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=589,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=589,not available
90,590,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=590,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=590,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=90&site=590
90,591,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=591,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=591,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=90&site=591
90,592,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=592,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=592,not available
90,593,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=593,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=593,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=90&site=593
90,594,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=90&site=594,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=90&site=594,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=90&site=594
91,595,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=91&site=595,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=91&site=595,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=91&site=595
91,596,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=91&site=596,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=91&site=596,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=91&site=596
92,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=504,not available
92,597,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=597,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=597,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=92&site=597
92,598,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=598,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=598,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=92&site=598
92,599,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=599,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=599,not available
92,600,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=600,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=600,not available
92,601,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=601,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=601,not available
92,602,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=92&site=602,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=92&site=602,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=92&site=602
93,603,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=93&site=603,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=93&site=603,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=93&site=603
93,604,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=93&site=604,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=93&site=604,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=93&site=604
93,605,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=93&site=605,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=93&site=605,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=93&site=605
94,606,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=94&site=606,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=94&site=606,not available
94,607,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=94&site=607,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=94&site=607,not available
94,608,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=94&site=608,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=94&site=608,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=94&site=608
94,609,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=94&site=609,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=94&site=609,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=94&site=609
94,610,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=94&site=610,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=94&site=610,not available
94,611,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=94&site=611,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=94&site=611,not available
95,603,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=95&site=603,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=95&site=603,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=95&site=603
95,612,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=95&site=612,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=95&site=612,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=95&site=612
95,613,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=95&site=613,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=95&site=613,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=95&site=613
96,614,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=614,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=614,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=614
96,615,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=615,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=615,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=615
96,616,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=616,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=616,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=616
96,617,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=617,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=617,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=617
96,618,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=618,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=618,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=618
96,619,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=619,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=619,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=619
96,620,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=620,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=620,not available
96,621,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=621,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=621,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=621
96,622,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=622,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=622,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=622
96,623,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=623,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=623,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=623
96,624,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=96&site=624,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=96&site=624,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=96&site=624
