leg_exp,site,samples,core_comp_photo,core_closeup_img,ts_img
138,848,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=848,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=848,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=848,no data available
138,849,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=849,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=849,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=849,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=138&site=849
138,850,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=850,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=850,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=850,no data available
138,851,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=851,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=851,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=851,no data available
138,852,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=852,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=852,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=852,no data available
138,853,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=853,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=853,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=853,no data available
138,854,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=138&site=854,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=138&site=854,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=138&site=854,no data available
139,855,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=139&site=855,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=139&site=855,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=139&site=855,no data available
139,856,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=139&site=856,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=139&site=856,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=139&site=856,no data available
139,857,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=139&site=857,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=139&site=857,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=139&site=857,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=139&site=857
139,858,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=139&site=858,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=139&site=858,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=139&site=858,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=139&site=858
140,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=140&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=140&site=504,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=140&site=504,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=140&site=504
141,859,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=141&site=859,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=141&site=859,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=141&site=859,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=141&site=859
141,860,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=141&site=860,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=141&site=860,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=141&site=860,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=141&site=860
141,861,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=141&site=861,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=141&site=861,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=141&site=861,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=141&site=861
141,862,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=141&site=862,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=141&site=862,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=141&site=862,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=141&site=862
141,863,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=141&site=863,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=141&site=863,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=141&site=863,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=141&site=863
142,864,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=142&site=864,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=142&site=864,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=142&site=864,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=142&site=864
143,865,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=143&site=865,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=143&site=865,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=143&site=865,no data available
143,866,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=143&site=866,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=143&site=866,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=143&site=866,no data available
143,867,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=143&site=867,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=143&site=867,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=143&site=867,no data available
143,868,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=143&site=868,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=143&site=868,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=143&site=868,no data available
143,869,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=143&site=869,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=143&site=869,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=143&site=869,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=143&site=869
143,870,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=143&site=870,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=143&site=870,no data available,no data available
144,871,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=871,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=871,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=871,no data available
144,872,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=872,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=872,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=872,no data available
144,873,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=873,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=873,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=873,no data available
144,874,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=874,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=874,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=874,no data available
144,875,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=875,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=875,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=875,no data available
144,876,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=876,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=876,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=876,no data available
144,877,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=877,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=877,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=877,no data available
144,878,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=878,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=878,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=878,no data available
144,879,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=879,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=879,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=144&site=879,no data available
144,880,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=144&site=880,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=144&site=880,no data available,no data available
145,881,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=881,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=881,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=145&site=881,no data available
145,882,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=882,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=882,no data available,no data available
145,883,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=883,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=883,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=145&site=883,no data available
145,884,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=884,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=884,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=145&site=884,no data available
145,885,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=885,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=885,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=145&site=885,no data available
145,886,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=886,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=886,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=145&site=886,no data available
145,887,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=145&site=887,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=145&site=887,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=145&site=887,no data available
146,888,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=146&site=888,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=146&site=888,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=146&site=888,no data available
146,889,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=146&site=889,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=146&site=889,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=146&site=889,no data available
146,890,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=146&site=890,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=146&site=890,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=146&site=890,no data available
146,891,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=146&site=891,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=146&site=891,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=146&site=891,no data available
146,892,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=146&site=892,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=146&site=892,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=146&site=892,no data available
146,893,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=146&site=893,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=146&site=893,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=146&site=893,no data available
147,894,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=147&site=894,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=147&site=894,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=147&site=894,no data available
147,895,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=147&site=895,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=147&site=895,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=147&site=895,no data available
148,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=148&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=148&site=504,no data available,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=148&site=504
148,896,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=148&site=896,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=148&site=896,no data available,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=148&site=896
149,897,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=149&site=897,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=149&site=897,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=149&site=897,no data available
149,898,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=149&site=898,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=149&site=898,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=149&site=898,no data available
149,899,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=149&site=899,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=149&site=899,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=149&site=899,no data available
149,900,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=149&site=900,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=149&site=900,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=149&site=900,no data available
149,901,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=149&site=901,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=149&site=901,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=149&site=901,no data available
150,902,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=150&site=902,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=150&site=902,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=150&site=902,no data available
150,903,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=150&site=903,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=150&site=903,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=150&site=903,no data available
150,904,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=150&site=904,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=150&site=904,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=150&site=904,no data available
150,905,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=150&site=905,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=150&site=905,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=150&site=905,no data available
150,906,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=150&site=906,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=150&site=906,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=150&site=906,no data available
151,907,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=907,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=907,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=907,no data available
151,908,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=908,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=908,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=908,no data available
151,909,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=909,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=909,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=909,no data available
151,910,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=910,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=910,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=910,no data available
151,911,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=911,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=911,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=911,no data available
151,912,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=912,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=912,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=912,no data available
151,913,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=151&site=913,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=151&site=913,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=151&site=913,no data available
152,914,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=152&site=914,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=152&site=914,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=152&site=914,no data available
152,915,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=152&site=915,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=152&site=915,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=152&site=915,no data available
152,916,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=152&site=916,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=152&site=916,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=152&site=916,no data available
152,917,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=152&site=917,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=152&site=917,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=152&site=917,no data available
152,918,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=152&site=918,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=152&site=918,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=152&site=918,no data available
152,919,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=152&site=919,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=152&site=919,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=152&site=919,no data available
153,920,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=153&site=920,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=153&site=920,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=153&site=920,no data available
153,921,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=153&site=921,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=153&site=921,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=153&site=921,no data available
153,922,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=153&site=922,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=153&site=922,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=153&site=922,no data available
153,923,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=153&site=923,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=153&site=923,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=153&site=923,no data available
153,924,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=153&site=924,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=153&site=924,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=153&site=924,no data available
154,925,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=154&site=925,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=154&site=925,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=154&site=925,no data available
154,926,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=154&site=926,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=154&site=926,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=154&site=926,no data available
154,927,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=154&site=927,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=154&site=927,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=154&site=927,no data available
154,928,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=154&site=928,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=154&site=928,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=154&site=928,no data available
154,929,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=154&site=929,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=154&site=929,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=154&site=929,no data available
155,930,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=930,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=930,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=930,no data available
155,931,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=931,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=931,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=931,no data available
155,932,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=932,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=932,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=932,no data available
155,933,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=933,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=933,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=933,no data available
155,934,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=934,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=934,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=934,no data available
155,935,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=935,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=935,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=935,no data available
155,936,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=936,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=936,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=936,no data available
155,937,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=937,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=937,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=937,no data available
155,938,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=938,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=938,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=938,no data available
155,939,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=939,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=939,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=939,no data available
155,940,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=940,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=940,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=940,no data available
155,941,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=941,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=941,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=941,no data available
155,942,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=942,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=942,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=942,no data available
155,943,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=943,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=943,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=943,no data available
155,944,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=944,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=944,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=944,no data available
155,945,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=945,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=945,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=945,no data available
155,946,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=155&site=946,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=155&site=946,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=155&site=946,no data available
