leg_exp,site,hole_summ,hole_drilling_sum,core_summ,core_drilling_sum,sect_summ,rig_instrumentation,VIT,samples,piece_log,VCD,micropal,core_comp_photo,core_sect_img,WR_sect_img,WR_360_img,core_closeup_img,ts_img,photomicrograph,SEM,SRMS,SRMD,JR6A,ORIENT,MS,MSP,KAPPA,GRA,MAD,NGR,PWL,PWC,PWB,RSC,LHP,RGB,AVS,TOR,PEN,DH_temp,TCON,IW_comp,alk_pH,salinity,IC,titrator,spectrophotometry,ICP_IW,ICP_solids,CARB,coulometer,CHNS,SRA,GE,PFT,XRD,PXRF,XRF,strat_corr,logging,navigation,bathymetry,towed_mag
361,U1478,https://zenodo.org/record/3633306,https://zenodo.org/record/3633304,https://zenodo.org/record/3633190,https://zenodo.org/record/3633286,https://zenodo.org/record/3641962,https://zenodo.org/record/3641940,no data available,https://zenodo.org/record/3641958,no data available,https://zenodo.org/record/3633196,https://zenodo.org/record/3633194,https://zenodo.org/record/3628853,https://zenodo.org/record/3633321,no data available,no data available,no data available,no data available,https://zenodo.org/record/3633319,no data available,https://zenodo.org/record/3755998,no data available,https://zenodo.org/record/3641971,not published,https://zenodo.org/record/3641925,https://zenodo.org/record/3641927,no data available,https://zenodo.org/record/3633302,https://zenodo.org/record/3633317,https://zenodo.org/record/3641931,https://zenodo.org/record/3641946,no data available,no data available,https://zenodo.org/record/3641954,no data available,https://zenodo.org/record/3641950,no data available,no data available,no data available,no data available,https://zenodo.org/record/3633175,https://zenodo.org/record/3633315,https://zenodo.org/record/3628821,https://zenodo.org/record/3641956,https://zenodo.org/record/3633312,https://zenodo.org/record/3633173,https://zenodo.org/record/3641967,https://zenodo.org/record/3633308,https://zenodo.org/record/3755805,https://zenodo.org/record/3629545,https://zenodo.org/record/3633198,https://zenodo.org/record/3633181,no data available,https://zenodo.org/record/3633288,no data available,no data available,no data available,no data available,https://zenodo.org/record/3633192,no data available,https://zenodo.org/record/3629547,https://zenodo.org/record/3641933,https://zenodo.org/record/3641935
361,U1479,https://zenodo.org/record/3633306,https://zenodo.org/record/3633304,https://zenodo.org/record/3633190,https://zenodo.org/record/3633286,https://zenodo.org/record/3641962,https://zenodo.org/record/3641940,no data available,https://zenodo.org/record/3641958,no data available,https://zenodo.org/record/3633196,https://zenodo.org/record/3633194,https://zenodo.org/record/3628853,https://zenodo.org/record/3633321,no data available,no data available,no data available,no data available,https://zenodo.org/record/3633319,no data available,https://zenodo.org/record/3755998,no data available,https://zenodo.org/record/3641971,not published,https://zenodo.org/record/3641925,https://zenodo.org/record/3641927,no data available,https://zenodo.org/record/3633302,https://zenodo.org/record/3633317,https://zenodo.org/record/3641931,https://zenodo.org/record/3641946,no data available,no data available,https://zenodo.org/record/3641954,no data available,https://zenodo.org/record/3641950,no data available,no data available,no data available,no data available,https://zenodo.org/record/3633175,https://zenodo.org/record/3633315,https://zenodo.org/record/3628821,https://zenodo.org/record/3641956,https://zenodo.org/record/3633312,https://zenodo.org/record/3633173,https://zenodo.org/record/3641967,https://zenodo.org/record/3633308,no data available,https://zenodo.org/record/3629545,https://zenodo.org/record/3633198,https://zenodo.org/record/3633181,no data available,https://zenodo.org/record/3633288,no data available,no data available,no data available,no data available,https://zenodo.org/record/3633192,no data available,https://zenodo.org/record/3629547,https://zenodo.org/record/3641933,https://zenodo.org/record/3641935
362,U1480,https://zenodo.org/record/3754505,https://zenodo.org/record/3754557,https://zenodo.org/record/3752066,https://zenodo.org/record/3752084,https://zenodo.org/record/3731675,https://zenodo.org/record/3754565,no data available,https://zenodo.org/record/3754655,https://zenodo.org/record/3754665,https://zenodo.org/record/3752077,https://zenodo.org/record/3752075,https://zenodo.org/record/3752053,https://zenodo.org/record/3752105,no data available,no data available,https://zenodo.org/record/3751835,https://zenodo.org/record/3754700,https://zenodo.org/record/3754704,https://zenodo.org/record/3888982,https://zenodo.org/record/3754797,no data available,https://zenodo.org/record/3754801,https://zenodo.org/record/3754955,https://zenodo.org/record/3754959,https://zenodo.org/record/3754971,no data available,https://zenodo.org/record/3752092,https://zenodo.org/record/3754978,https://zenodo.org/record/3754975,https://zenodo.org/record/3755052,https://zenodo.org/record/3755054,https://zenodo.org/record/3755056,https://zenodo.org/record/3755072,no data available,https://zenodo.org/record/3755074,https://zenodo.org/record/3751827,https://zenodo.org/record/3755081,https://zenodo.org/record/3755089,https://zenodo.org/record/3752080,https://zenodo.org/record/3755097,https://zenodo.org/record/3755103,https://zenodo.org/record/3751825,https://zenodo.org/record/3755680,https://zenodo.org/record/3755673,https://zenodo.org/record/3755689,https://zenodo.org/record/3755685,https://zenodo.org/record/3752098,no data available,https://zenodo.org/record/3751829,https://zenodo.org/record/3752071,https://zenodo.org/record/3751831,no data available,https://zenodo.org/record/3752086,no data available,https://zenodo.org/record/3909825,no data available,no data available,https://zenodo.org/record/6026056,https://zenodo.org/record/3939718,https://zenodo.org/record/3755699,https://zenodo.org/record/3755695,https://zenodo.org/record/3755697
362,U1481,https://zenodo.org/record/3754505,https://zenodo.org/record/3754557,https://zenodo.org/record/3752066,https://zenodo.org/record/3752084,https://zenodo.org/record/3731675,https://zenodo.org/record/3754565,no data available,https://zenodo.org/record/3754655,no data available,https://zenodo.org/record/3752077,https://zenodo.org/record/3752075,https://zenodo.org/record/3752053,https://zenodo.org/record/3752105,no data available,no data available,https://zenodo.org/record/3751836,no data available,https://zenodo.org/record/3754705,no data available,https://zenodo.org/record/3754797,no data available,https://zenodo.org/record/3754801,no data available,https://zenodo.org/record/3754959,https://zenodo.org/record/3754971,no data available,https://zenodo.org/record/3752092,https://zenodo.org/record/3754978,https://zenodo.org/record/3754975,https://zenodo.org/record/3755052,https://zenodo.org/record/3755054,no data available,https://zenodo.org/record/3755072,no data available,https://zenodo.org/record/3755074,no data available,no data available,no data available,no data available,https://zenodo.org/record/3755097,https://zenodo.org/record/3755103,https://zenodo.org/record/3751825,https://zenodo.org/record/3755680,https://zenodo.org/record/3755673,https://zenodo.org/record/3755689,https://zenodo.org/record/3755685,https://zenodo.org/record/3752098,no data available,https://zenodo.org/record/3751829,https://zenodo.org/record/3752071,https://zenodo.org/record/3751831,no data available,https://zenodo.org/record/3752086,no data available,https://zenodo.org/record/3909825,no data available,no data available,no data available,https://zenodo.org/record/5524914,https://zenodo.org/record/3755699,https://zenodo.org/record/3755695,https://zenodo.org/record/3755697
366,1200,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,no data available,no data available,no data available,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1491,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,https://zenodo.org/record/3787835,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,no data available,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,https://zenodo.org/record/3805217,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,no data available,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,https://zenodo.org/record/3787831,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,https://zenodo.org/record/3804941,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,https://zenodo.org/record/3787924,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,https://zenodo.org/record/3804628,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1492,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,https://zenodo.org/record/3787835,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,https://zenodo.org/record/3805217,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,no data available,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,https://zenodo.org/record/3787831,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,https://zenodo.org/record/3804941,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,https://zenodo.org/record/3787924,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,https://zenodo.org/record/3804628,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1493,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,https://zenodo.org/record/3787835,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,no data available,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,https://zenodo.org/record/3804584,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,https://zenodo.org/record/3787831,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,no data available,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,not published,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,not published,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1494,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,not published,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,no data available,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,no data available,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,https://zenodo.org/record/3804584,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,no data available,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,no data available,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,not published,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,not published,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1495,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,not published,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,no data available,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,no data available,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,no data available,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,no data available,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,not published,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,not published,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1496,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,not published,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,no data available,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,no data available,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,https://zenodo.org/record/3787831,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,https://zenodo.org/record/3804941,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,not published,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,not published,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1497,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,not published,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,no data available,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,no data available,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,https://zenodo.org/record/3787831,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,https://zenodo.org/record/3804941,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,not published,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,not published,no data available,no data available,no data available,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
366,U1498,https://zenodo.org/record/3787913,https://zenodo.org/record/3787901,https://zenodo.org/record/3787821,not published,https://zenodo.org/record/3805025,https://zenodo.org/record/3803689,not published,https://zenodo.org/record/3805023,https://zenodo.org/record/3804544,https://zenodo.org/record/3787827,no data available,https://zenodo.org/record/3787807,https://zenodo.org/record/3787933,no data available,no data available,https://zenodo.org/record/3787322,https://zenodo.org/record/3805629,https://zenodo.org/record/3801576,https://zenodo.org/record/3805080,https://zenodo.org/record/3805515,https://zenodo.org/record/3805513,no data available,no data available,https://zenodo.org/record/3801724,https://zenodo.org/record/3801738,no data available,https://zenodo.org/record/3787881,https://zenodo.org/record/3801538,https://zenodo.org/record/3801746,https://zenodo.org/record/3804616,https://zenodo.org/record/3804584,no data available,https://zenodo.org/record/3804742,no data available,https://zenodo.org/record/3804656,https://zenodo.org/record/3787796,no data available,no data available,no data available,https://zenodo.org/record/3805575,https://zenodo.org/record/4634227,https://zenodo.org/record/3776077,https://zenodo.org/record/3804941,https://zenodo.org/record/3787926,https://zenodo.org/record/3805607,https://zenodo.org/record/3805213,https://zenodo.org/record/3787919,https://zenodo.org/record/3787924,no data available,no data available,no data available,no data available,https://zenodo.org/record/3787839,no data available,no data available,not published,no data available,no data available,https://zenodo.org/record/5007501,https://zenodo.org/record/3803685,https://zenodo.org/record/3803681,no data available
368X,U1503,https://zenodo.org/record/4473295,https://zenodo.org/record/4473293,https://zenodo.org/record/4473029,https://zenodo.org/record/4473287,https://zenodo.org/record/4480293,https://zenodo.org/record/4480200,https://zenodo.org/record/4480202,https://zenodo.org/record/4480291,https://zenodo.org/record/4480267,https://zenodo.org/record/4473066,no data available,https://zenodo.org/record/4473013,https://zenodo.org/record/4480132,not published,https://zenodo.org/record/4480305,https://zenodo.org/record/4464515,https://zenodo.org/record/4480303,https://zenodo.org/record/4480182,no data available,https://zenodo.org/record/4480299,no data available,https://zenodo.org/record/4480295,no data available,https://zenodo.org/record/4480184,https://zenodo.org/record/4480186,no data available,https://zenodo.org/record/4473291,https://zenodo.org/record/4480180,https://zenodo.org/record/4480188,no data available,https://zenodo.org/record/4480269,no data available,https://zenodo.org/record/4480275,no data available,https://zenodo.org/record/4480273,no data available,no data available,no data available,no data available,https://zenodo.org/record/4480301,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/4470053,https://zenodo.org/record/4473031,https://zenodo.org/record/4464513,https://zenodo.org/record/4480297,https://zenodo.org/record/4473289,no data available,https://zenodo.org/record/4480307,https://zenodo.org/record/4480271,https://zenodo.org/record/4480309,no data available,https://zenodo.org/record/3941138,not published,not published,no data available
372A,U1517,https://zenodo.org/record/6511874,https://zenodo.org/record/6511872,https://zenodo.org/record/6511729,https://zenodo.org/record/6511797,https://zenodo.org/record/6512012,not published,not published,https://zenodo.org/record/6512010,no data available,https://zenodo.org/record/6511739,not published,https://zenodo.org/record/6512382,https://zenodo.org/record/6512388,no data available,no data available,https://zenodo.org/record/6511699,no data available,https://zenodo.org/record/6512354,no data available,https://zenodo.org/record/6512020,no data available,no data available,https://zenodo.org/record/6511966,https://zenodo.org/record/6511951,https://zenodo.org/record/6511953,no data available,https://zenodo.org/record/6511866,https://zenodo.org/record/6512001,https://zenodo.org/record/6511964,https://zenodo.org/record/6512104,https://zenodo.org/record/6511982,https://zenodo.org/record/6511980,https://zenodo.org/record/6512070,https://zenodo.org/record/6512110,https://zenodo.org/record/6512006,https://zenodo.org/record/6511662,no data available,https://zenodo.org/record/6511976,https://zenodo.org/record/6511749,https://zenodo.org/record/6512026,https://zenodo.org/record/6511882,https://zenodo.org/record/6511630,https://zenodo.org/record/6512008,https://zenodo.org/record/6511880,https://zenodo.org/record/6512033,https://zenodo.org/record/6515883,https://zenodo.org/record/6511876,no data available,https://zenodo.org/record/6511692,https://zenodo.org/record/6511737,https://zenodo.org/record/6511697,no data available,https://zenodo.org/record/6511805,no data available,https://zenodo.org/record/6512047,no data available,no data available,no data available,https://zenodo.org/record/3941161,not published,not published,not published
372A,U1518A,no data available,no data available,no data available,no data available,no data available,not published,not published,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/3941163,not published,not published,not published
372A,U1518B,no data available,no data available,no data available,no data available,no data available,not published,not published,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/3941165,not published,not published,not published
372A,U1519A,no data available,no data available,no data available,no data available,no data available,not published,not published,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/3941167,not published,not published,not published
372A,U1520A,no data available,no data available,no data available,no data available,no data available,not published,not published,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/3941171,not published,not published,not published
372A,U1520B,no data available,no data available,no data available,no data available,no data available,not published,not published,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,no data available,https://zenodo.org/record/3941173,not published,not published,not published
