"Leg","Site","Hole","sitehole","short_name","long_name","ngdc_link"
311,1329,"C","1329C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/ncr_311_1329c.txt"
311,1329,"C","1329C","pen","Compressional Strength (Penetrometer)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/pen_311_1329c.txt"
311,1329,"C","1329C","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/pmag_311_1329c.txt"
311,1329,"C","1329C","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/pwl_311_1329c.txt"
311,1329,"C","1329C","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/pws1_311_1329c.txt"
311,1329,"C","1329C","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/pws2_311_1329c.txt"
311,1329,"C","1329C","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/pws3_311_1329c.txt"
311,1329,"C","1329C","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/rsc_311_1329c.txt"
311,1329,"C","1329C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/tcon_311_1329c.txt"
311,1329,"C","1329C","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/visual_core_descriptions/"
311,1329,"C","1329C","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/xrd_311_1329c.txt"
311,1329,"C","1329C","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/xrd_311_1329c_files/"
311,1329,"D","1329D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/mad_311_1329d.txt"
311,1329,"D","1329D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/mad_311_1329b.txt"
311,1329,"D","1329D","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/pmag_311_1329d.txt"
311,1329,"D","1329D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/rsc_311_1329d.txt"
311,1329,"D","1329D","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/visual_core_descriptions/"
311,1329,"D","1329D","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/xrd_311_1329d.txt"
311,1329,"D","1329D","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329d/xrd_311_1329d_files/"
311,1329,"E","1329E","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/carb_311_1329e.txt"
311,1329,"E","1329E","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/gas_311_1329e.txt"
311,1329,"E","1329E","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/gra_311_1329e.txt"
311,1329,"E","1329E","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/iw_311_1329e.txt"
311,1329,"E","1329E","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/mad_311_1329e.txt"
311,1329,"E","1329E","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/msl_311_1329e.txt"
311,1329,"E","1329E","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/ncr_311_1329e.txt"
311,1329,"E","1329E","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/pmag_311_1329e.txt"
311,1329,"E","1329E","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/pwl_311_1329e.txt"
311,1329,"E","1329E","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/pws1_311_1329e.txt"
311,1329,"E","1329E","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/pws2_311_1329e.txt"
311,1329,"E","1329E","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/rsc_311_1329e.txt"
311,1329,"E","1329E","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/tcon_311_1329e.txt"
311,1329,"E","1329E","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/visual_core_descriptions/"
311,1329,"E","1329E","XRD","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/XRD_311_1329e.txt"
311,1329,"E","1329E","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329e/xrd_311_1329e_files/"
