"leg_exp","site","variable","value","other","Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous","sort_old","crunch_old","all_ages2","Latitude_DD","Longitude_DD","program","repository"
"105","646","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",58.2093,-48.3691,"ODP","BCR"
"105","647","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",53.3313,-45.262,"ODP","BCR"
"105","647","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",53.3313,-45.262,"ODP","BCR"
"105","647","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",53.3313,-45.262,"ODP","BCR"
"105","647","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",53.3313,-45.262,"ODP","BCR"
"105","647","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",53.3313,-45.262,"ODP","BCR"
"106","648","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",22.92183,-44.94717,"ODP","BCR"
"106","649","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23.36933,-44.9512,"ODP","BCR"
"107","650","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",39.3567,13.9008,"ODP","BCR"
"107","650","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",39.3567,13.9008,"ODP","BCR"
"107","651","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.1505,12.7565,"ODP","BCR"
"107","651","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.1505,12.7565,"ODP","BCR"
"107","652","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.355,12.1432,"ODP","BCR"
"107","652","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.355,12.1432,"ODP","BCR"
"107","653","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.2643,11.4498,"ODP","BCR"
"107","653","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.2643,11.4498,"ODP","BCR"
"107","653","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.2643,11.4498,"ODP","BCR"
"107","654","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.5793,10.6967,"ODP","BCR"
"107","654","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.5793,10.6967,"ODP","BCR"
"107","654","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.5793,10.6967,"ODP","BCR"
"107","655","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.1722,12.4653,"ODP","BCR"
"107","655","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.1722,12.4653,"ODP","BCR"
"107","656","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.18437,12.18383,"ODP","BCR"
"107","656","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.18437,12.18383,"ODP","BCR"
"107","656","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",40.18437,12.18383,"ODP","BCR"
"108","657","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.3315,-20.9488,"ODP","BCR"
"108","657","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.3315,-20.9488,"ODP","BCR"
"108","657","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.3315,-20.9488,"ODP","BCR"
"108","658","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",20.7492,-18.5808,"ODP","BCR"
"108","658","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",20.7492,-18.5808,"ODP","BCR"
"108","659","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",18.0772,-21.0262,"ODP","BCR"
"108","659","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",18.0772,-21.0262,"ODP","BCR"
"108","659","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",18.0772,-21.0262,"ODP","BCR"
"108","659","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",18.0772,-21.0262,"ODP","BCR"
"108","660","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Cretaceous",10.0135,-19.2456,"ODP","BCR"
"108","660","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Cretaceous",10.0135,-19.2456,"ODP","BCR"
"108","660","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Cretaceous",10.0135,-19.2456,"ODP","BCR"
"108","660","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Cretaceous",10.0135,-19.2456,"ODP","BCR"
"108","660","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Eocene, Cretaceous",10.0135,-19.2456,"ODP","BCR"
"108","661","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",9.4468,-19.3861,"ODP","BCR"
"108","661","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",9.4468,-19.3861,"ODP","BCR"
"108","661","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",9.4468,-19.3861,"ODP","BCR"
"108","662","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",-1.3902,-11.7392,"ODP","BCR"
"108","662","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",-1.3902,-11.7392,"ODP","BCR"
"108","663","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",-1.1978,-11.8785,"ODP","BCR"
"108","663","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",-1.1978,-11.8785,"ODP","BCR"
"108","664","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",0.1073,-23.2275,"ODP","BCR"
"108","664","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",0.1073,-23.2275,"ODP","BCR"
"108","664","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",0.1073,-23.2275,"ODP","BCR"
"108","665","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",2.9512,-19.6678,"ODP","BCR"
"108","665","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",2.9512,-19.6678,"ODP","BCR"
"108","666","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",3.4973,-20.1672,"ODP","BCR"
"108","666","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",3.4973,-20.1672,"ODP","BCR"
"108","667","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.5692,-21.9113,"ODP","BCR"
"108","667","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.5692,-21.9113,"ODP","BCR"
"108","667","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.5692,-21.9113,"ODP","BCR"
"108","667","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.5692,-21.9113,"ODP","BCR"
"108","668","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",4.7687,-20.927,"ODP","BCR"
"108","668","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",4.7687,-20.927,"ODP","BCR"
"109","395","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",22.7558333333333,-46.0816666666667,"ODP","BCR"
"109","648","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",22.922,-44.94708,"ODP","BCR"
"109","669","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23.517,-45.0458,"ODP","BCR"
"109","670","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23.1666,-45.0322,"ODP","BCR"
"11","100","Cretaceous","Cretaceous",NA,NA,NA,NA,NA,NA,NA,"Cretaceous",NA,NA,"Cretaceous",24.6878,-73.7997,"DSDP","BCR"
"11","101","Pliocene","Pliocene",NA,NA,"Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Cretaceous",25.1988,-74.4385,"DSDP","BCR"
"11","101","Cretaceous","Cretaceous",NA,NA,"Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Cretaceous",25.1988,-74.4385,"DSDP","BCR"
"11","101","Miocene","Miocene",NA,NA,"Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Cretaceous",25.1988,-74.4385,"DSDP","BCR"
"11","102","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",30.7322,-74.4523,"DSDP","BCR"
"11","102","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",30.7322,-74.4523,"DSDP","BCR"
"11","102","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",30.7322,-74.4523,"DSDP","BCR"
"11","103","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",30.4513,-74.5832,"DSDP","BCR"
"11","103","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",30.4513,-74.5832,"DSDP","BCR"
"11","103","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",30.4513,-74.5832,"DSDP","BCR"
"11","104","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",30.8275,-74.3273,"DSDP","BCR"
"11","104","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",30.8275,-74.3273,"DSDP","BCR"
"11","105","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.8953,-69.1733,"DSDP","BCR"
"11","105","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.8953,-69.1733,"DSDP","BCR"
"11","105","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.8953,-69.1733,"DSDP","BCR"
"11","105","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",34.8953,-69.1733,"DSDP","BCR"
"11","106","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",36.4213,-69.4302,"DSDP","BCR"
"11","106","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",36.4213,-69.4302,"DSDP","BCR"
"11","106","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",36.4213,-69.4302,"DSDP","BCR"
"11","106","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",36.4213,-69.4302,"DSDP","BCR"
"11","107","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",38.6598,-72.4753,"DSDP","BCR"
"11","108","Eocene","Eocene",NA,NA,NA,NA,NA,"Eocene",NA,NA,NA,NA,"Eocene",38.8045,-72.6535,"DSDP","BCR"
"11","98","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","98","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","98","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","98","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","98","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","98","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","98","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",25.3825,-77.3113,"DSDP","BCR"
"11","99","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Cretaceous",23.6857,-73.8498,"DSDP","BCR"
"11","99","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Cretaceous",23.6857,-73.8498,"DSDP","BCR"
"11","99","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Cretaceous",23.6857,-73.8498,"DSDP","BCR"
"110","671","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",15.5247,-58.7313,"ODP","BCR"
"110","671","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",15.5247,-58.7313,"ODP","BCR"
"110","671","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",15.5247,-58.7313,"ODP","BCR"
"110","671","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",15.5247,-58.7313,"ODP","BCR"
"110","672","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.54,-58.641,"ODP","BCR"
"110","672","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.54,-58.641,"ODP","BCR"
"110","672","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.54,-58.641,"ODP","BCR"
"110","672","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.54,-58.641,"ODP","BCR"
"110","672","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.54,-58.641,"ODP","BCR"
"110","673","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",15.532,-58.8082,"ODP","BCR"
"110","673","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",15.532,-58.8082,"ODP","BCR"
"110","673","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",15.532,-58.8082,"ODP","BCR"
"110","674","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.5382,-58.8515,"ODP","BCR"
"110","674","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.5382,-58.8515,"ODP","BCR"
"110","674","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.5382,-58.8515,"ODP","BCR"
"110","674","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.5382,-58.8515,"ODP","BCR"
"110","674","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",15.5382,-58.8515,"ODP","BCR"
"110","675","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",15.5295,-58.7168,"ODP","BCR"
"110","675","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",15.5295,-58.7168,"ODP","BCR"
"110","676","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",15.5308,-58.7033,"ODP","BCR"
"110","676","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",15.5308,-58.7033,"ODP","BCR"
"110","676","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",15.5308,-58.7033,"ODP","BCR"
"111","504","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",1.22685,-83.7303,"ODP","GCR"
"111","677","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",1.2024,-83.737,"ODP","GCR"
"111","677","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",1.2024,-83.737,"ODP","GCR"
"111","677","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",1.2024,-83.737,"ODP","GCR"
"111","678","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",1.2168,-83.7232,"ODP","GCR"
"111","678","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",1.2168,-83.7232,"ODP","GCR"
"111","678","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",1.2168,-83.7232,"ODP","GCR"
"112","679","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-11.0586666666667,-78.2653,"ODP","GCR"
"112","679","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-11.0586666666667,-78.2653,"ODP","GCR"
"112","679","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-11.0586666666667,-78.2653,"ODP","GCR"
"112","680","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",-11.065,-78.0778333333333,"ODP","GCR"
"112","680","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",-11.065,-78.0778333333333,"ODP","GCR"
"112","681","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",-10.9766666666667,-77.9576666666667,"ODP","GCR"
"112","682","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-11.2665,-79.0621666666667,"ODP","GCR"
"112","682","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-11.2665,-79.0621666666667,"ODP","GCR"
"112","682","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-11.2665,-79.0621666666667,"ODP","GCR"
"112","683","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",-9.02816666666667,-80.4066666666667,"ODP","GCR"
"112","683","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",-9.02816666666667,-80.4066666666667,"ODP","GCR"
"112","683","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",-9.02816666666667,-80.4066666666667,"ODP","GCR"
"112","683","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,"Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Eocene",-9.02816666666667,-80.4066666666667,"ODP","GCR"
"112","684","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",-8.9915,-79.9558333333333,"ODP","GCR"
