"Title","Keywords","Creator","Notes","Duration","Special","YouTube.Link","YouTube.Channel","Exp.or.Group"
"Laura De Santis statement","Interviews/Career Paths",NA,NA,"00:02:40",NA,"https://www.youtube.com/watch?v=1VnODlDoe8A","The JOIDES Resolution","374"
"Leavin' Louisville A Music Video from the JR","Drilling/Rigfloor","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"Leavin' Louisville A Music Video from the JR","Labs","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"Leavin' Louisville A Music Video from the JR","Life at Sea","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"Leavin' Louisville A Music Video from the JR","Ocean","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"Leavin' Louisville A Music Video from the JR","Derrick","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"Leavin' Louisville A Music Video from the JR","Catwalk","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"Leavin' Louisville A Music Video from the JR","Marine Life","Lisa Strong",NA,"00:02:49","FFF/VIT","https://www.youtube.com/watch?v=Waby3_ffjOg","OceanLeadership","330"
"LEG 163 STORM (m4v)","Steel Beach",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"LEG 163 STORM (m4v)","Bridge",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"LEG 163 STORM (m4v)","Interviews/Career Paths",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"LEG 163 STORM (m4v)","Ocean",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"LEG 163 STORM (m4v)","Life Boats",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"LEG 163 STORM (m4v)","Thrusters/DP",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
"LEG 163 STORM (m4v)","Life at Sea",NA,NA,"01:01:45",NA,"unavailable - contact JRSO/USSSP","NA","Historical"
